Mean,Variance,Skewness,Kurtosis,Power_Delta,Power_Theta,Power_Alpha,Power_Beta,Theta_Alpha_Ratio,Spectral_Entropy,Rolling_Var,Label
2.0354088784794535e-17,0.9999999999999998,-0.2887122812091405,2.5758723762929057,0.5017375537260997,0.08694019806409825,0.03626365078010218,0.1482481835880001,2.3973813670860142,0.5010386943630826,0.10401575971970976,0
9.25185853854297e-18,1.0000000000000002,0.2437325003569412,1.9412518187639494,0.5400780816705164,0.1597189087836598,0.051491882560821066,0.10970045511431706,3.101766707175638,0.5308738445514061,0.07955170969737818,0
-1.3877787807814457e-17,1.0,0.4459991344721999,4.980519872422181,0.6117448081007922,0.08665586264514154,0.0409665436612423,0.10825673584555509,2.115232081320098,0.46541250518649097,0.12111142242151454,0
-3.3306690738754695e-17,1.0,-0.22446816647329743,3.886974184313795,0.4765094001864626,0.10773210651154984,0.05062430912826048,0.22437410199987018,2.128028615857098,0.5325205342350922,0.12257185139845748,0
-7.401486830834377e-18,1.0,0.01329844322405545,1.8828066101032626,0.44299170866057386,0.1400249608417773,0.05339260244999395,0.22155683535071638,2.6225044652665717,0.5715580655063884,0.031304932450589816,0
-3.515706244646329e-17,1.0,-0.6141841855138097,4.502836735041571,0.5109529145057284,0.06822664573164669,0.04175946547242008,0.10687660192045598,1.6337616202268077,0.475533384054295,0.1279404018820913,0
-9.714451465470119e-18,1.0000000000000002,0.8836785458075911,4.296101235332507,0.6356975742706572,0.09927178832241235,0.0439915437618422,0.09918041705209588,2.2565594037896415,0.4807317704474095,0.15305249326106768,0
0.0,1.0,-0.8996737375827639,2.7570888959456408,0.4749156946135361,0.05648679558326186,0.027832923966436576,0.12613182338579243,2.0294226445173966,0.4676882480773208,0.13214195160035214,0
-2.2204460492503132e-17,1.0,-0.14069861528893357,0.93814952614433,0.580146560600544,0.10462872266090574,0.04264660413271012,0.15159727517415209,2.453331782374545,0.5097912097170963,0.06434815793605474,0
2.312964634635743e-17,1.0,-0.15366218052212277,1.2301619863506854,0.593399590259585,0.1525889442741521,0.03937945687432383,0.10751484011494354,3.8747377858290037,0.49212602680742296,0.04456993631956612,0
-7.401486830834377e-18,1.0000000000000002,-0.0018064227527906365,0.5427643892894007,0.5612081393653167,0.14764863968458863,0.04850932935737885,0.15958261726576065,3.0436536226511923,0.5126939708644236,0.02768857569349475,0
-1.572815951552305e-17,1.0,-0.3543908207414341,1.7928076554743209,0.5589830464108976,0.13459270239719254,0.04438443661087521,0.14717856320766973,3.032361798694461,0.49732254062016473,0.06463280702222368,0
-7.401486830834377e-18,1.0000000000000002,0.2508471580769337,0.13146242402138242,0.5128793778746572,0.16206094272209823,0.04749680719928793,0.17825957402558887,3.411966831271482,0.518937726554773,0.021874409246501792,0
